income,land_size,state,crop,irrigation,farmer_type,scheme,approved
300637,3.27,punjab,wheat,yes,medium,crop_insurance,0
57115,1.57,gujarat,cotton,yes,small,sugarcane_incentive,0
43090,0.6,gujarat,cotton,yes,small,low_income_farmer_aid,1
129121,2.51,gujarat,cotton,no,medium,crop_insurance,0
345570,5.42,maharashtra,cotton,yes,large,sugarcane_incentive,0
106488,2.44,punjab,wheat,yes,medium,cotton_support_scheme,0
224064,2.82,maharashtra,sugarcane,yes,medium,crop_insurance,1
162114,2.46,karnataka,sugarcane,yes,medium,pm_kisan,0
307266,4.29,maharashtra,sugarcane,no,large,medium_farmer_modernization,0
59690,0.95,maharashtra,sugarcane,yes,small,sugarcane_incentive,1
190013,3.29,punjab,rice,yes,medium,small_farmer_support,0
96088,2.13,karnataka,rice,no,medium,low_income_farmer_aid,1
370127,4.68,maharashtra,sugarcane,no,large,drip_irrigation,1
329995,4.83,karnataka,rice,yes,large,medium_farmer_modernization,0
120415,1.57,gujarat,wheat,no,small,drip_irrigation,0
195406,2.67,up,rice,no,medium,cotton_support_scheme,1
429980,5.3,punjab,rice,yes,large,medium_farmer_modernization,0
126333,3.42,gujarat,cotton,yes,medium,rice_development_scheme,0
37964,0.72,gujarat,wheat,no,small,crop_insurance,1
288221,5.34,up,rice,no,large,rice_development_scheme,1
166622,4.16,punjab,rice,yes,large,small_farmer_support,0
191426,4.95,up,wheat,no,large,cotton_support_scheme,1
67580,0.98,maharashtra,cotton,no,small,medium_farmer_modernization,0
110568,2.36,gujarat,cotton,no,medium,cotton_support_scheme,0
438832,5.61,maharashtra,sugarcane,yes,large,sugarcane_incentive,1
159054,2.5,punjab,wheat,yes,medium,sugarcane_incentive,0
463746,5.47,gujarat,wheat,yes,large,medium_farmer_modernization,0
111399,1.35,punjab,wheat,yes,small,small_farmer_support,1
187870,2.87,maharashtra,sugarcane,no,medium,pm_kisan,0
310063,3.81,punjab,wheat,yes,medium,cotton_support_scheme,0
354762,3.91,maharashtra,sugarcane,yes,medium,medium_farmer_modernization,1
227174,5.85,karnataka,rice,yes,large,crop_insurance,1
470032,5.69,punjab,rice,yes,large,cotton_support_scheme,1
85497,2.25,karnataka,rice,no,medium,crop_insurance,0
201662,4.43,gujarat,cotton,yes,large,low_income_farmer_aid,0
191544,2.73,karnataka,sugarcane,yes,medium,cotton_support_scheme,0
231433,4.16,karnataka,rice,no,large,sugarcane_incentive,1
124606,1.31,punjab,rice,yes,small,pm_kisan,1
186274,3.2,maharashtra,cotton,yes,medium,small_farmer_support,0
200769,4.7,karnataka,rice,no,large,rice_development_scheme,0
171505,4.64,up,rice,yes,large,drip_irrigation,0
265088,5.86,karnataka,sugarcane,no,large,low_income_farmer_aid,0
61518,1.0,gujarat,cotton,yes,small,small_farmer_support,1
100692,1.5,punjab,wheat,yes,small,rice_development_scheme,0
237083,5.64,maharashtra,cotton,no,large,pm_kisan,0
110012,1.23,gujarat,wheat,yes,small,low_income_farmer_aid,1
246941,5.55,gujarat,cotton,no,large,low_income_farmer_aid,0
232869,3.53,punjab,rice,yes,medium,sugarcane_incentive,1
95630,2.22,maharashtra,cotton,no,medium,low_income_farmer_aid,1
157936,2.87,gujarat,cotton,no,medium,cotton_support_scheme,1
81923,1.31,up,wheat,yes,small,drip_irrigation,0
309389,4.53,up,rice,yes,large,rice_development_scheme,1
66518,1.08,maharashtra,sugarcane,yes,small,rice_development_scheme,0
69075,1.84,punjab,wheat,no,small,small_farmer_support,1
255660,5.32,up,wheat,yes,large,small_farmer_support,0
358061,5.03,up,wheat,yes,large,medium_farmer_modernization,0
200109,4.02,karnataka,sugarcane,yes,large,sugarcane_incentive,1
339060,4.83,gujarat,wheat,yes,large,low_income_farmer_aid,0
278402,4.24,punjab,wheat,no,large,large_farmer_irrigation_support,1
30380,0.84,karnataka,sugarcane,yes,small,small_farmer_support,1
176512,3.18,up,rice,yes,medium,small_farmer_support,0
159387,3.16,gujarat,wheat,no,medium,large_farmer_irrigation_support,0
393224,5.87,maharashtra,cotton,yes,large,crop_insurance,0
56769,1.29,karnataka,rice,yes,small,pm_kisan,1
285204,4.45,karnataka,sugarcane,yes,large,sugarcane_incentive,1
193474,3.07,karnataka,rice,no,medium,drip_irrigation,1
57449,1.55,gujarat,wheat,yes,small,rice_development_scheme,0
231931,3.12,gujarat,wheat,no,medium,pm_kisan,0
313534,5.04,punjab,wheat,yes,large,crop_insurance,1
424973,5.54,punjab,wheat,yes,large,large_farmer_irrigation_support,1
312838,3.36,up,wheat,yes,medium,low_income_farmer_aid,0
175334,2.55,punjab,wheat,yes,medium,pm_kisan,0
342135,5.68,up,rice,yes,large,pm_kisan,0
116556,3.04,up,wheat,no,medium,large_farmer_irrigation_support,0
262978,3.15,punjab,rice,yes,medium,cotton_support_scheme,0
332471,5.31,maharashtra,sugarcane,yes,large,cotton_support_scheme,1
77728,1.08,gujarat,wheat,no,small,low_income_farmer_aid,1
79991,1.49,punjab,wheat,yes,small,pm_kisan,1
92802,1.83,karnataka,sugarcane,no,small,large_farmer_irrigation_support,0
59250,1.33,gujarat,cotton,no,small,small_farmer_support,1
157947,3.26,gujarat,wheat,yes,medium,rice_development_scheme,0
129236,1.39,punjab,rice,yes,small,drip_irrigation,0
273240,4.98,punjab,wheat,yes,large,sugarcane_incentive,1
109489,2.07,karnataka,sugarcane,yes,medium,low_income_farmer_aid,1
241573,4.02,maharashtra,cotton,no,large,drip_irrigation,0
219162,3.16,punjab,wheat,yes,medium,low_income_farmer_aid,0
92836,1.26,up,rice,yes,small,rice_development_scheme,0
52209,0.87,punjab,wheat,yes,small,small_farmer_support,1
273779,5.67,karnataka,sugarcane,yes,large,drip_irrigation,0
515805,5.54,up,rice,yes,large,cotton_support_scheme,0
221150,4.39,up,wheat,yes,large,medium_farmer_modernization,0
30660,0.93,up,wheat,no,small,low_income_farmer_aid,1
318427,5.56,maharashtra,cotton,yes,large,small_farmer_support,0
208843,4.08,up,rice,yes,large,large_farmer_irrigation_support,1
123904,2.13,punjab,rice,yes,medium,medium_farmer_modernization,1
64811,1.13,karnataka,rice,no,small,large_farmer_irrigation_support,0
139655,3.16,up,wheat,yes,medium,small_farmer_support,0
202108,5.27,karnataka,sugarcane,yes,large,drip_irrigation,0
108036,1.24,up,wheat,yes,small,cotton_support_scheme,1
156187,2.32,up,rice,yes,medium,medium_farmer_modernization,1
203246,5.85,maharashtra,cotton,no,large,pm_kisan,0
215596,3.29,up,wheat,yes,medium,sugarcane_incentive,0
28381,0.61,punjab,rice,yes,small,sugarcane_incentive,1
34574,0.76,gujarat,cotton,yes,small,pm_kisan,1
178462,3.93,punjab,rice,yes,medium,low_income_farmer_aid,0
110559,1.77,karnataka,sugarcane,no,small,crop_insurance,0
187543,5.94,up,wheat,no,large,rice_development_scheme,1
118072,3.69,gujarat,wheat,no,medium,pm_kisan,0
308365,5.96,maharashtra,cotton,yes,large,rice_development_scheme,1
352841,5.07,karnataka,sugarcane,yes,large,small_farmer_support,0
195606,2.76,maharashtra,sugarcane,yes,medium,pm_kisan,0
180818,3.66,maharashtra,sugarcane,no,medium,large_farmer_irrigation_support,0
156463,4.78,maharashtra,cotton,no,large,large_farmer_irrigation_support,1
52810,1.41,maharashtra,sugarcane,yes,small,crop_insurance,0
189050,3.28,punjab,wheat,yes,medium,rice_development_scheme,1
132327,3.69,maharashtra,sugarcane,no,medium,medium_farmer_modernization,1
209002,3.16,gujarat,wheat,no,medium,drip_irrigation,0
317295,4.6,up,wheat,yes,large,small_farmer_support,0
443096,5.8,maharashtra,sugarcane,no,large,crop_insurance,1
216710,3.17,maharashtra,cotton,yes,medium,rice_development_scheme,1
71608,1.52,up,wheat,yes,small,sugarcane_incentive,1
89429,1.08,punjab,rice,yes,small,drip_irrigation,0
104395,1.95,punjab,wheat,no,small,cotton_support_scheme,1
235849,5.08,up,wheat,no,large,rice_development_scheme,1
233366,3.56,up,wheat,yes,medium,low_income_farmer_aid,0
105094,2.02,karnataka,sugarcane,yes,medium,cotton_support_scheme,0
92348,2.0,karnataka,sugarcane,no,medium,low_income_farmer_aid,1
143983,1.93,punjab,rice,yes,small,small_farmer_support,1
181153,5.91,karnataka,sugarcane,no,large,low_income_farmer_aid,0
188993,1.99,gujarat,wheat,yes,small,low_income_farmer_aid,0
305751,4.2,karnataka,sugarcane,no,large,cotton_support_scheme,0
388461,4.89,karnataka,rice,yes,large,pm_kisan,0
293058,4.08,maharashtra,cotton,no,large,small_farmer_support,0
23555,0.7,up,rice,no,small,large_farmer_irrigation_support,0
472325,5.3,up,rice,yes,large,rice_development_scheme,1
408847,5.19,up,wheat,no,large,sugarcane_incentive,1
60498,1.49,karnataka,rice,yes,small,drip_irrigation,0
86391,1.74,karnataka,rice,yes,small,sugarcane_incentive,0
255945,4.93,up,rice,no,large,medium_farmer_modernization,0
372443,3.94,up,rice,yes,medium,medium_farmer_modernization,1
137840,1.94,maharashtra,cotton,yes,small,cotton_support_scheme,0
252761,3.23,maharashtra,sugarcane,yes,medium,low_income_farmer_aid,0
327569,5.5,maharashtra,cotton,no,large,small_farmer_support,0
311294,3.91,karnataka,rice,no,medium,crop_insurance,1
93959,1.52,up,rice,yes,small,medium_farmer_modernization,0
136312,1.71,maharashtra,sugarcane,yes,small,low_income_farmer_aid,0
497945,5.53,karnataka,sugarcane,yes,large,crop_insurance,1
169218,3.82,maharashtra,cotton,no,medium,pm_kisan,0
293677,3.81,up,wheat,yes,medium,crop_insurance,0
259457,3.39,up,wheat,yes,medium,pm_kisan,0
159426,2.0,maharashtra,sugarcane,no,medium,rice_development_scheme,0
392536,4.91,punjab,wheat,yes,large,crop_insurance,1
257190,5.27,punjab,rice,yes,large,large_farmer_irrigation_support,0
58749,1.94,karnataka,sugarcane,no,small,drip_irrigation,0
153114,2.56,punjab,wheat,yes,medium,pm_kisan,0
228218,3.26,gujarat,cotton,yes,medium,crop_insurance,0
257127,3.94,maharashtra,sugarcane,yes,medium,crop_insurance,1
250013,2.87,punjab,wheat,yes,medium,drip_irrigation,0
163473,3.55,up,wheat,yes,medium,small_farmer_support,0
226333,3.68,up,rice,yes,medium,medium_farmer_modernization,1
263594,4.62,up,rice,no,large,crop_insurance,0
210758,5.29,gujarat,cotton,no,large,rice_development_scheme,1
515103,5.45,karnataka,rice,yes,large,cotton_support_scheme,1
68731,1.33,maharashtra,sugarcane,no,small,pm_kisan,1
473288,5.86,punjab,wheat,yes,large,crop_insurance,1
169683,4.15,gujarat,cotton,yes,large,crop_insurance,1
334507,4.99,gujarat,cotton,yes,large,low_income_farmer_aid,0
507124,5.45,up,rice,yes,large,sugarcane_incentive,0
202194,4.3,punjab,rice,yes,large,large_farmer_irrigation_support,0
184742,3.86,punjab,rice,yes,medium,pm_kisan,0
73990,1.33,gujarat,wheat,no,small,cotton_support_scheme,0
82882,0.9,maharashtra,cotton,yes,small,crop_insurance,1
34163,0.79,punjab,wheat,no,small,large_farmer_irrigation_support,0
104197,1.51,karnataka,sugarcane,yes,small,rice_development_scheme,0
215051,3.48,maharashtra,sugarcane,yes,medium,large_farmer_irrigation_support,0
130591,2.1,punjab,wheat,yes,medium,rice_development_scheme,1
380003,5.4,punjab,wheat,no,large,low_income_farmer_aid,0
346755,4.78,gujarat,wheat,no,large,small_farmer_support,0
142703,2.49,up,wheat,yes,medium,crop_insurance,0
136499,1.93,gujarat,wheat,no,small,rice_development_scheme,0
156910,4.14,karnataka,sugarcane,no,large,sugarcane_incentive,1
154078,2.18,karnataka,rice,no,medium,rice_development_scheme,0
57118,1.6,karnataka,sugarcane,no,small,sugarcane_incentive,0
245496,5.56,maharashtra,sugarcane,yes,large,crop_insurance,1
226188,2.53,gujarat,wheat,yes,medium,large_farmer_irrigation_support,0
346955,4.61,maharashtra,cotton,yes,large,pm_kisan,0
135179,1.62,gujarat,cotton,yes,small,small_farmer_support,1
38478,0.85,up,wheat,yes,small,cotton_support_scheme,0
112194,3.22,maharashtra,sugarcane,no,medium,medium_farmer_modernization,0
152011,2.63,gujarat,cotton,no,medium,medium_farmer_modernization,0
114336,1.86,punjab,wheat,yes,small,pm_kisan,1
97512,1.77,maharashtra,sugarcane,no,small,small_farmer_support,1
143555,1.71,karnataka,sugarcane,yes,small,small_farmer_support,1
266593,3.1,gujarat,cotton,yes,medium,medium_farmer_modernization,0
99256,1.93,karnataka,sugarcane,no,small,sugarcane_incentive,1
310375,5.0,maharashtra,cotton,no,large,pm_kisan,0
263672,4.62,gujarat,wheat,yes,large,low_income_farmer_aid,0
146067,2.46,maharashtra,sugarcane,yes,medium,sugarcane_incentive,0
156481,4.42,karnataka,sugarcane,no,large,drip_irrigation,0
59564,1.96,up,wheat,no,small,cotton_support_scheme,0
337156,4.23,maharashtra,sugarcane,no,large,cotton_support_scheme,1
89224,2.44,karnataka,rice,yes,medium,large_farmer_irrigation_support,0
205293,3.69,punjab,rice,no,medium,low_income_farmer_aid,0
111848,1.61,gujarat,wheat,no,small,low_income_farmer_aid,1
283543,3.6,punjab,rice,yes,medium,crop_insurance,0
47012,0.92,gujarat,cotton,yes,small,small_farmer_support,1
39416,0.85,up,wheat,no,small,rice_development_scheme,0
205948,2.59,maharashtra,cotton,yes,medium,drip_irrigation,0
180576,6.0,karnataka,rice,no,large,large_farmer_irrigation_support,0
99456,2.0,up,rice,no,medium,small_farmer_support,0
35684,0.93,maharashtra,sugarcane,yes,small,medium_farmer_modernization,0
197311,2.57,karnataka,sugarcane,no,medium,drip_irrigation,0
101981,1.48,gujarat,cotton,yes,small,medium_farmer_modernization,0
339809,4.83,karnataka,sugarcane,no,large,large_farmer_irrigation_support,1
264967,5.66,up,wheat,no,large,cotton_support_scheme,1
47129,0.74,up,rice,yes,small,small_farmer_support,1
199465,4.18,karnataka,sugarcane,no,large,cotton_support_scheme,1
143374,1.92,up,rice,no,small,drip_irrigation,0
212443,4.92,gujarat,wheat,yes,large,large_farmer_irrigation_support,0
83400,1.61,punjab,rice,yes,small,crop_insurance,1
351538,5.96,maharashtra,cotton,no,large,crop_insurance,0
96621,1.72,gujarat,cotton,no,small,pm_kisan,1
219523,3.19,gujarat,wheat,no,medium,sugarcane_incentive,1
234811,5.12,up,rice,yes,large,cotton_support_scheme,0
241850,3.76,up,rice,no,medium,low_income_farmer_aid,0
358746,5.7,karnataka,rice,no,large,sugarcane_incentive,1
298837,3.38,punjab,rice,yes,medium,rice_development_scheme,1
203345,2.77,punjab,wheat,yes,medium,drip_irrigation,0
519268,5.93,karnataka,rice,yes,large,large_farmer_irrigation_support,1
287448,4.2,karnataka,sugarcane,no,large,rice_development_scheme,1
187942,2.32,punjab,rice,yes,medium,drip_irrigation,0
185474,3.27,up,rice,no,medium,small_farmer_support,0
92664,1.35,maharashtra,cotton,yes,small,pm_kisan,1
154622,3.8,up,rice,no,medium,cotton_support_scheme,1
148337,1.63,maharashtra,cotton,yes,small,low_income_farmer_aid,0
227082,5.71,maharashtra,sugarcane,yes,large,sugarcane_incentive,0
42019,0.58,up,rice,no,small,crop_insurance,1
118976,2.2,maharashtra,sugarcane,no,medium,cotton_support_scheme,0
150198,2.62,punjab,rice,yes,medium,medium_farmer_modernization,0
45228,0.52,maharashtra,cotton,yes,small,cotton_support_scheme,1
212949,3.46,up,rice,no,medium,drip_irrigation,1
308580,4.35,punjab,wheat,yes,large,large_farmer_irrigation_support,1
261692,3.3,maharashtra,sugarcane,yes,medium,small_farmer_support,0
213595,3.48,punjab,rice,no,medium,pm_kisan,0
410981,4.52,punjab,wheat,yes,large,medium_farmer_modernization,0
185477,2.69,up,rice,yes,medium,rice_development_scheme,1
210799,5.4,maharashtra,sugarcane,no,large,large_farmer_irrigation_support,1
70861,2.35,punjab,rice,no,medium,small_farmer_support,0
117940,1.98,punjab,rice,no,small,cotton_support_scheme,1
74050,2.05,gujarat,cotton,yes,medium,rice_development_scheme,1
289260,3.49,karnataka,sugarcane,yes,medium,pm_kisan,0
86902,2.6,karnataka,rice,no,medium,crop_insurance,1
198242,4.62,maharashtra,sugarcane,yes,large,medium_farmer_modernization,0
310753,3.77,up,rice,yes,medium,sugarcane_incentive,1
515242,5.71,punjab,wheat,yes,large,medium_farmer_modernization,0
207673,3.28,maharashtra,sugarcane,no,medium,pm_kisan,0
237546,5.94,up,rice,no,large,sugarcane_incentive,0
53270,1.0,up,wheat,yes,small,crop_insurance,1
278100,5.88,up,rice,no,large,drip_irrigation,1
358005,3.97,up,wheat,yes,medium,cotton_support_scheme,0
263098,4.35,punjab,rice,yes,large,drip_irrigation,0
247505,4.7,gujarat,wheat,yes,large,large_farmer_irrigation_support,0
114242,2.98,up,wheat,yes,medium,drip_irrigation,0
172766,4.25,gujarat,wheat,no,large,rice_development_scheme,0
182537,3.26,gujarat,cotton,no,medium,cotton_support_scheme,0
260903,4.25,karnataka,rice,no,large,small_farmer_support,0
231710,2.98,maharashtra,cotton,yes,medium,sugarcane_incentive,1
290757,5.6,maharashtra,sugarcane,no,large,low_income_farmer_aid,0
350748,4.02,punjab,wheat,yes,large,cotton_support_scheme,0
289569,5.94,up,rice,no,large,drip_irrigation,0
31360,1.04,up,wheat,no,small,medium_farmer_modernization,0
172815,2.35,up,wheat,yes,medium,large_farmer_irrigation_support,0
454144,5.81,maharashtra,sugarcane,no,large,low_income_farmer_aid,0
165001,2.76,gujarat,wheat,no,medium,crop_insurance,0
313600,4.7,punjab,rice,yes,large,low_income_farmer_aid,0
230388,4.4,karnataka,sugarcane,no,large,sugarcane_incentive,0
274491,3.3,up,wheat,yes,medium,drip_irrigation,0
163258,3.27,up,rice,yes,medium,large_farmer_irrigation_support,0
388353,5.36,karnataka,rice,no,large,large_farmer_irrigation_support,0
54469,0.74,maharashtra,cotton,yes,small,low_income_farmer_aid,1
157399,1.78,karnataka,sugarcane,yes,small,medium_farmer_modernization,0
36595,0.83,maharashtra,cotton,no,small,sugarcane_incentive,1
289910,3.72,up,rice,yes,medium,sugarcane_incentive,1
124535,3.79,up,wheat,no,medium,medium_farmer_modernization,1
46123,0.75,gujarat,wheat,no,small,pm_kisan,1
177218,1.86,karnataka,rice,yes,small,cotton_support_scheme,1
221868,5.1,up,wheat,yes,large,large_farmer_irrigation_support,0
77215,2.03,karnataka,rice,no,medium,sugarcane_incentive,1
236726,4.36,up,wheat,no,large,sugarcane_incentive,1
347566,4.36,karnataka,rice,no,large,pm_kisan,0
539648,5.89,karnataka,rice,yes,large,low_income_farmer_aid,0
411438,5.54,punjab,wheat,yes,large,sugarcane_incentive,0
131269,1.79,maharashtra,sugarcane,no,small,cotton_support_scheme,0
428073,4.63,gujarat,wheat,yes,large,sugarcane_incentive,0
82725,0.87,punjab,rice,yes,small,low_income_farmer_aid,1
89492,1.37,gujarat,wheat,no,small,rice_development_scheme,1
74066,1.45,gujarat,cotton,yes,small,cotton_support_scheme,0
69870,1.53,maharashtra,cotton,no,small,medium_farmer_modernization,0
161316,2.34,gujarat,cotton,yes,medium,small_farmer_support,0
312782,5.35,punjab,rice,yes,large,pm_kisan,0
353440,4.9,karnataka,sugarcane,yes,large,medium_farmer_modernization,0
115241,2.02,maharashtra,sugarcane,no,medium,sugarcane_incentive,1
185058,5.16,up,rice,no,large,cotton_support_scheme,0
233236,4.5,punjab,wheat,yes,large,low_income_farmer_aid,0
210059,2.28,up,rice,yes,medium,pm_kisan,0
39526,0.54,gujarat,cotton,yes,small,drip_irrigation,0
403289,5.13,up,rice,no,large,large_farmer_irrigation_support,1
81980,1.43,gujarat,cotton,no,small,small_farmer_support,1
226888,3.19,gujarat,cotton,no,medium,low_income_farmer_aid,0
281850,5.34,gujarat,cotton,no,large,crop_insurance,0
314257,5.89,karnataka,sugarcane,yes,large,medium_farmer_modernization,0
126426,3.86,maharashtra,sugarcane,no,medium,drip_irrigation,0
124281,2.44,punjab,wheat,no,medium,low_income_farmer_aid,0
114741,1.66,karnataka,sugarcane,yes,small,rice_development_scheme,0
265170,3.15,maharashtra,cotton,yes,medium,crop_insurance,1
60826,0.91,gujarat,wheat,no,small,medium_farmer_modernization,0
404147,5.68,karnataka,rice,yes,large,drip_irrigation,0
272767,5.41,maharashtra,sugarcane,yes,large,rice_development_scheme,1
28824,0.54,punjab,rice,yes,small,small_farmer_support,1
279709,5.31,up,rice,no,large,small_farmer_support,0
319968,3.83,punjab,wheat,yes,medium,medium_farmer_modernization,1
66289,0.71,punjab,rice,yes,small,sugarcane_incentive,1
